
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 29, 0, 29, 566
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 53, 0, 53, 648
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 35, 0, 35, 487
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 42, 0, 42, 834
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 117, 0, 117, 1401
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 29, 0, 29, 578
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 30, 0, 30, 753
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 29, 0, 29, 751
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 9, 366, 31, 608
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 0, 29, 429, 29, 1180
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 30, 212, 30, 859
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 29, 159, 29, 764
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 29, 84, 29, 705
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 30, 87, 30, 651
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 18, 773, 28977, 53, 1258
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 30, 59, 30, 603
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 29, 57, 29, 608
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 30, 30, 30, 547
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 36, 36, 36, 486
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 29, 29, 29, 554
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 29, 29, 29, 605
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 113, 113, 113, 1018
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 29, 0, 29, 507
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 30, 0, 30, 487
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 42, 0, 42, 709
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 54, 0, 54, 1055
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 68, 0, 68, 841
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 109, 0, 109, 2916
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 31, 0, 31, 673
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 32, 0, 32, 542
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 35, 0, 35, 583
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 32, 0, 32, 515
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 2, 1593, 24530615, 29, 18045
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 0, 29, 429, 29, 1103
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 29, 299, 29, 974
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 29, 159, 29, 804
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 29, 135, 29, 758
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 29, 110, 29, 665
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 45, 4690, 718222, 79, 3812
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 30, 87, 30, 714
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 29, 57, 29, 544
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 45, 1672, 59274, 83, 1841
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 3, 154, 4958, 33, 751
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 90, 90, 90, 829
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 63, 63, 63, 762
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 77, 77, 77, 894
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 48, 48, 48, 593
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 30, 30, 30, 602
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 29, 0, 29, 548
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 34, 0, 34, 763
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 30, 0, 30, 626
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 51, 0, 51, 646
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 30, 0, 30, 518
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 29, 0, 29, 914
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 38, 0, 38, 736
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 33, 0, 33, 595
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 29, 0, 29, 691
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 33, 0, 33, 792
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 77, 21875, 37, 1100
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 0, 29, 429, 29, 1102
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 29, 204, 29, 838
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 31, 171, 31, 851
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 29, 110, 29, 775
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 29, 84, 29, 765
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 29, 84, 29, 619
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 29, 57, 29, 637
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 1, 67, 1432, 30, 670
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 29, 57, 29, 554
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 29, 29, 29, 563
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 67, 67, 67, 783
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 59, 59, 59, 664
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 29, 29, 29, 470
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 40, 40, 40, 626
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 84, 0, 84, 957
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 33, 0, 33, 563
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 29, 0, 29, 422
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 33, 0, 33, 595
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 110, 0, 110, 1464
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 42, 0, 42, 772
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 64, 0, 64, 928
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 40, 0, 40, 683
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 33, 0, 33, 562
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 35, 0, 35, 682
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 21, 1457, 35, 703
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 29, 299, 29, 983
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 6, 2677, 4421006, 37, 5206
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 30, 165, 30, 735
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 29, 110, 29, 876
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 29, 84, 29, 1052
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 30, 87, 30, 726
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 70, 2904, 111383, 119, 3465
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 59, 2453, 94007, 104, 2698
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 83, 3450, 133391, 130, 3230
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 29, 29, 29, 593
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 52, 52, 52, 1141
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 29, 29, 29, 736
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 119, 119, 119, 2181
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 84, 84, 84, 1936
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 29, 0, 29, 1196
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 29, 0, 29, 1189
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 30, 0, 30, 1282
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 29, 0, 29, 1202
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 55, 0, 55, 2504
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 49, 0, 49, 2100
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 36, 0, 36, 1516
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 29, 0, 29, 1380
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 30, 0, 30, 1603
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 34, 0, 34, 1795
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 0, 29, 435, 29, 1156
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 29, 299, 29, 946
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 2, 2236, 9103602, 29, 4982
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 4, 2337, 3708436, 31, 4064
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 29, 110, 29, 693
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 10, 374, 11274, 41, 1001
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 30, 1268, 48413, 66, 1539
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 29, 57, 29, 592
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 29, 29, 29, 518
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 29, 29, 29, 505
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 29, 29, 29, 565
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 48, 48, 48, 619
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 36, 36, 36, 757
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 29, 0, 29, 543
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 100, 0, 100, 1221
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 56, 0, 56, 778
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 51, 0, 51, 778
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 30, 0, 30, 595
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 31, 0, 31, 607
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 29, 0, 29, 658
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 42, 0, 42, 691
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 59, 0, 59, 795
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 33, 0, 33, 834
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 160, 290145, 32, 1523
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 32, 338, 32, 959
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 29, 204, 29, 794
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 15, 4324, 3335312, 41, 6805
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 42, 3682, 542965, 73, 3049
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 37, 4001, 641350, 67, 3358
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 29, 57, 29, 558
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 29, 57, 29, 589
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 29, 57, 29, 534
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 29, 29, 29, 462
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 69, 69, 69, 948
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 29, 29, 29, 560
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 29, 29, 29, 507
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 36, 36, 36, 697
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 50, 0, 50, 790
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 42, 0, 42, 592
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 84, 0, 84, 929
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 62, 0, 62, 895
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 32, 0, 32, 768
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 31, 0, 31, 578
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 56, 0, 56, 993
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 47, 0, 47, 730
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 45, 0, 45, 608
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 39, 0, 39, 1154
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 21, 2409, 32, 674
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 30, 165, 30, 738
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 24, 2204, 410916, 52, 3533
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 14, 3482, 1652092, 41, 3844
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 2, 93, 1873, 33, 694
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 25, 1039, 38927, 62, 1626
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 8, 93, 497, 37, 836
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 29, 29, 29, 466
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 90, 90, 90, 1220
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 34, 34, 34, 537
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 44, 44, 44, 698
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 41, 41, 41, 725
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 29, 0, 29, 563
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 29, 0, 29, 673
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 54, 0, 54, 752
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 85, 0, 85, 916
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 29, 0, 29, 555
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 81, 0, 81, 985
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 29, 0, 29, 545
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 29, 0, 29, 500
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 65, 0, 65, 2700
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 42, 0, 42, 700
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 227, 564107, 31, 2311
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 0, 29, 429, 29, 1091
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 29, 135, 29, 758
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 29, 110, 29, 644
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 29, 84, 29, 608
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 4, 197, 6647, 35, 760
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 30, 1278, 49539, 62, 1541
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 19, 821, 31395, 51, 1453
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 33, 33, 33, 536
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 60, 60, 60, 924
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 29, 29, 29, 516
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 29, 29, 29, 464
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 69, 69, 69, 1086
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 44, 0, 44, 656
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 55, 0, 55, 856
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 47, 0, 47, 1888
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 76, 0, 76, 1078
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 57, 0, 57, 884
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 59, 0, 59, 833
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 33, 0, 33, 507
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 29, 0, 29, 531
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 29, 0, 29, 556
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 33, 0, 33, 516
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 25, 7612, 31, 789
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 29, 159, 29, 739
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 40, 4154, 633679, 70, 3684
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 47, 4636, 658684, 80, 3604
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 137, 2187, 53817, 181, 2127
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 30, 59, 30, 710
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 34, 1433, 54681, 73, 1684
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 134, 134, 134, 1209
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 38, 38, 38, 545
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 39, 39, 39, 607
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 47, 47, 47, 793
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 29, 29, 29, 562
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 43, 0, 43, 647
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 29, 0, 29, 665
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 56, 0, 56, 662
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 29, 0, 29, 545
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 30, 0, 30, 821
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 31, 0, 31, 706
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 33, 0, 33, 714
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 29, 0, 29, 596
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 45, 0, 45, 1423
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 43, 0, 43, 738
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 0, 29, 435, 29, 1061
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 29, 204, 29, 802
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 29, 84, 29, 652
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 29, 84, 29, 658
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 15, 657, 24884, 48, 1161
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 30, 59, 30, 598
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 30, 59, 30, 650
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 127, 127, 127, 1099
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 31, 31, 31, 635
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 186, 186, 186, 1435
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 75, 75, 75, 984
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 62, 62, 62, 779
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 30, 0, 30, 492
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 29, 0, 29, 603
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 36, 0, 36, 621
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 50, 0, 50, 1118
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 29, 0, 29, 490
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 53, 0, 53, 1666
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 29, 0, 29, 651
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 35, 0, 35, 1075
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 29, 0, 29, 609
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 30, 0, 30, 795
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 47, 15447, 31, 906
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 30, 312, 30, 971
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 29, 204, 29, 837
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 29, 159, 29, 810
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 15, 2936, 1136116, 44, 3469
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 8, 584, 63031, 37, 1337
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 29, 57, 29, 601
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 35, 1408, 51169, 74, 1758
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 6, 277, 9697, 37, 931
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 208, 208, 208, 1718
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 29, 29, 29, 458
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 40, 40, 40, 606
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 68, 68, 68, 1454
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 29, 29, 29, 513
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 33, 0, 33, 732
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 36, 0, 36, 674
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 87, 0, 87, 1148
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 43, 0, 43, 859
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 44, 0, 44, 657
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 41, 0, 41, 926
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 54, 0, 54, 1383
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 31, 0, 31, 729
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 29, 0, 29, 1004
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 29, 0, 29, 596
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 0, 29, 435, 29, 1076
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 0, 31, 481, 31, 1190
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 29, 110, 29, 703
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 4, 404, 49276, 35, 1096
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 13, 1302, 183107, 41, 1898
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 48, 2002, 77155, 82, 1836
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 57, 2385, 91560, 106, 2371
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 18, 774, 29374, 49, 1150
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 34, 34, 34, 583
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 30, 30, 30, 624
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 102, 102, 102, 1094
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 132, 132, 132, 1220
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 30, 30, 30, 525
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 30, 0, 30, 1115
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 29, 0, 29, 537
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 29, 0, 29, 495
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 61, 0, 61, 837
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 44, 0, 44, 636
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 89, 0, 89, 1159
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 44, 0, 44, 1033
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 32, 0, 32, 785
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 34, 0, 34, 961
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 29, 0, 29, 790
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 21, 3340, 30, 722
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 0, 30, 455, 30, 1104
