scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 113, 113, 226, 1632, ontime, 226.00
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 117, 117, 234, 1871, ontime, 237.20
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 57, 57, 114, 1126, ontime, 114.00
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 110, 110, 220, 2526, ontime, 220.80
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 60, 60, 120, 1704, ontime, 120.80
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 41, 0, 82, 1287, ontime, 83.60
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 93, 0, 186, 2314, ontime, 189.20
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 22, 0, 44, 933, ontime, 46.40
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 39, 0, 78, 1870, ontime, 81.20
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 80, 0, 160, 2796, ontime, 160.80
